ID;DEPARTURE;ORIGIN;DESTINATION
62433;09:29:59;843112.4306 6519885.416;847316.5033 6519323.085
62435;09:29:59;846585.7094 6520094.503;846223.4431 6519407.615
62438;09:29:59;843114.2773 6519897.278;846910.6242 6519106.695
62442;09:30:00;846017.0989 6521478.358;845990.1317 6520455.76
62443;09:30:00;846994.2527 6519125.083;844541.6231 6522047.697
62447;09:30:00;844406.2867 6520467.152;844405.7672 6519923.145
62453;09:30:01;848483.9709 6519424.047;845104.175 6520114.827
62454;09:30:01;849255.4823 6519706.919;843788.9381 6522195.517
62455;09:30:01;847651.8242 6520273.139;843099.9891 6520212.161
62460;09:30:02;845743.5737 6521339.666;847214.1777 6522231.717
62470;09:30:03;844287.9055 6520311.074;845493.2909 6521937.66
62471;09:30:03;845931.3213 6520879.494;846982.0682 6521747.328
62473;09:30:03;846655.5203 6520621.591;845175.8607 6519641.715
62478;09:30:03;845182.7467 6519521.286;843841.211 6522271.215
62484;09:30:04;844926.4946 6521087.036;843841.3761 6520327.768
62486;09:30:04;845556.2592 6519953.007;843456.2793 6520506.051
62488;09:30:05;844756.7769 6522691.16;844680.8694 6521486.794
62490;09:30:05;843553.2369 6520504.388;844151.636 6520684.437
62503;09:30:06;847442.2654 6519871.434;845169.9191 6519642.55
62505;09:30:06;844049.6545 6519916.797;844621.1616 6519431.378
62507;09:30:07;847316.5033 6519323.085;845503.4573 6521922.797
62513;09:30:08;846652.3402 6519616.218;844433.2233 6519541.154
62523;09:30:09;843833.364 6520764.721;843247.9817 6520233.387
62524;09:30:09;846355.2836 6519520.26;843491.806 6519746.995
62526;09:30:09;844694.004 6519454.278;843089.3988 6520799.532
62528;09:30:10;844922.8957 6519758.413;845959.3605 6522574.274
62532;09:30:10;846136.8137 6520104.022;848328.9897 6519167.39
62533;09:30:10;846476.4793 6521380.45;846689.213 6522022.182
62535;09:30:11;844052.3894 6520885.704;849256.6004 6519703.819
62538;09:30:11;845391.9498 6520958.132;845966.0741 6520055.248
62552;09:30:15;847122.6581 6520657.214;843527.1313 6521849.284
62554;09:30:15;843505.6086 6520190.183;845743.5334 6521694.136
62555;09:30:15;843948.3417 6522622.476;844535.5508 6522279.958
62556;09:30:15;844181.2051 6519291.371;843827.2819 6520239.976
62560;09:30:16;846249.3541 6522071.517;844290.3589 6519333.983
62565;09:30:17;844221.9763 6519790.082;844003.2795 6519287.992
62569;09:30:18;846296.8166 6519526.641;844448.7074 6519265.715
62575;09:30:19;843491.806 6519746.995;844681.498 6520425.676
62577;09:30:19;846136.8137 6520104.022;844694.004 6519454.278
62578;09:30:19;847803.3499 6519637.171;846287.9709 6522802.439
62579;09:30:20;843770.2315 6520705.479;843317.6397 6519780.692
62592;09:30:22;845328.5998 6519963.13;844716.0551 6522286.247
62596;09:30:23;844986.349 6520725.213;845990.2974 6519615.441
62602;09:30:23;846122.695 6520284.694;843520.873 6521960.411
62603;09:30:23;845611.2155 6519966.139;844620.9365 6519506.909
62607;09:30:23;844251.9836 6520020.307;846179.1931 6522583.906
62610;09:30:23;845926.4416 6520719.566;844303.8106 6522377.564
62612;09:30:24;844624.4156 6519299.861;844421.097 6520729.653
62616;09:30:25;843112.4306 6519885.416;844763.0782 6520167.53
62617;09:30:25;845421.1181 6520587.974;846053.5406 6519620.82
62620;09:30:25;846601.8409 6520688.589;845143.3665 6522269.63
62622;09:30:26;845451.4212 6520126.381;847322.4723 6519323.694
62623;09:30:26;844686.869 6521486.719;844721.5665 6519756.662
62632;09:30:27;844808.9607 6520697.089;844400.6911 6519910.494
62635;09:30:27;845109.0063 6520633.693;846457.2584 6519339.542
62638;09:30:28;848056.7286 6520143.235;843761.5747 6522231.13
62639;09:30:28;846179.2721 6519728.231;845893.9262 6522055.55
62645;09:30:28;845188.0034 6523076.03;845169.9191 6519642.55
62650;09:30:29;845593.1205 6523213.043;844624.4156 6519299.861
62658;09:30:29;846457.2584 6519339.542;844923.6702 6519857.294
62662;09:30:30;845219.1805 6519788.745;847062.7262 6522192.95
62669;09:30:31;844089.1355 6520585.016;846221.8977 6522440.766
62671;09:30:31;843317.6397 6519780.692;845752.1454 6521785.165
62675;09:30:31;844415.6816 6519380.524;843608.387 6520147.393
62676;09:30:31;843509.9923 6520132.872;845387.3101 6523092.971
62678;09:30:32;844681.498 6520425.676;844695.2427 6521367.057
62681;09:30:32;845398.1165 6523282.866;843894.0257 6520896.109
62685;09:30:32;846248.5203 6521465.723;846985.3638 6521732.759
62705;09:30:36;843448.97 6520149.218;846629.4182 6522623.784
62706;09:30:36;845976.5767 6522070.573;845204.6187 6519685.917
62707;09:30:36;847990.5337 6519097.375;846312.9487 6520838.909
62713;09:30:37;847384.027 6519253.345;844245.0542 6519631.174
62716;09:30:38;844545.6199 6521581.249;846178.9025 6519718.238
62721;09:30:39;848138.206 6518794.19;847059.5402 6522204.423
62735;09:30:42;843918.166 6519814.117;846749.5824 6521846.612
62739;09:30:42;847384.027 6519253.345;847836.1151 6520148.942
62751;09:30:45;844676.0198 6520797.865;843216.1303 6519766.103
62756;09:30:46;846123.6567 6520267.877;846652.3402 6519616.218
62764;09:30:47;847610.0451 6519615.394;846502.0704 6522749.596
62766;09:30:48;843086.1076 6520340.691;843577.7794 6521157.621
62773;09:30:48;845752.1454 6521785.165;844797.8247 6519622.162
62776;09:30:49;843182.1181 6520224.074;845032.7063 6521641.786
62777;09:30:49;845996.2784 6521575.815;844364.6788 6519814.414
62778;09:30:49;843656.9246 6519834.17;843229.4123 6520366.461
62779;09:30:49;844184.5393 6519286.383;844620.7532 6520801.005
62783;09:30:50;843428.0247 6519676.641;843283.3115 6521083.982
62791;09:30:51;845787.5763 6519513.006;844491.8723 6520167.025
62795;09:30:51;844443.1783 6520835.108;843621.2552 6520944.124
62811;09:30:53;843469.8701 6520400.887;845414.4631 6519487.894
62813;09:30:53;843373.5417 6520493.335;846526.091 6522622.425
62826;09:30:55;847503.0407 6519806.566;844194.3295 6519860.105
62830;09:30:55;848161.0664 6520117.901;844530.0021 6520735.852
62831;09:30:56;846242.9123 6520091.876;845521.1384 6519743.691
62847;09:30:57;843211.6657 6519818.562;844712.8956 6519204.27
62850;09:30:57;843379.2477 6520455.065;845645.0623 6519627.934
62853;09:30:58;846013.4133 6519841.427;846422.8392 6520827.09
62858;09:30:59;847002.4827 6520092.255;847567.81 6520255.23
62862;09:30:59;846136.8137 6520104.022;845391.6119 6519927.238
62863;09:30:59;844782.7991 6520936.005;844672.4647 6520334.13
62867;09:31:00;845169.6614 6521092.785;846184.3778 6522412.747
62869;09:31:01;844620.5944 6521335.304;844916.3515 6522766.351
62885;09:31:02;844872.0057 6520780.475;845089.9319 6519862.334
62887;09:31:02;845644.5107 6519952.75;845834.5447 6522323.794
62909;09:31:06;844719.709 6520639.595;845720.303 6521019.53
62919;09:31:07;844738.2971 6520431.654;844129.9637 6520812.782
62926;09:31:08;845547.3748 6521597.788;843529.4084 6520665.405
62929;09:31:10;845290.4069 6521048.989;844592.6038 6522258.843
62941;09:31:11;847059.5402 6522204.423;846395.0338 6523094.104
62942;09:31:11;843479.4402 6519943.32;846221.8977 6522440.766
62950;09:31:12;847314.965 6519576.55;843114.5913 6519910.649
62951;09:31:12;843941.3852 6520566.797;845226.0706 6521074.126
62956;09:31:13;844685.6093 6522632.049;846599.667 6520649.138
62962;09:31:13;843069.6169 6520447.614;848552.6507 6520020.992
62966;09:31:14;843491.806 6519746.995;845350.6922 6521772.409
62968;09:31:14;843656.9246 6519834.17;843761.5747 6522231.13
62972;09:31:15;843941.5316 6519586.215;845341.1697 6522154.346
62975;09:31:15;844773.8917 6520010.383;844787.2695 6520696.288
62976;09:31:15;843532.3783 6520006.763;844847.3979 6519941.926
62983;09:31:16;843115.4653 6520017.002;845864.7539 6521682.828
62984;09:31:16;844485.0467 6521600.265;847677.9983 6520826.066
62995;09:31:17;846399.9757 6520091.179;846185.1403 6522587.131
62996;09:31:17;845556.2592 6519953.007;843481.8564 6519806.746
63006;09:31:18;848376.5038 6519770.274;847083.0362 6519822.373
63007;09:31:18;848313.2949 6519738.342;847339.0737 6521097.852
63012;09:31:19;845730.0587 6519327.648;844989.8124 6520578.667
63015;09:31:19;846457.2584 6519339.542;843718.2832 6522196.695
63027;09:31:21;847469.6237 6521164.306;844415.6816 6519380.524
63028;09:31:21;847016.961 6522245.198;844624.4156 6519299.861
63029;09:31:22;843448.97 6520149.218;844500.0684 6522264.556
63040;09:31:23;846464.8189 6521923.17;844679.765 6520602.623
63044;09:31:24;845919.0694 6520044.176;846111.75 6520510.14
63049;09:31:24;845187.0053 6519785.008;846136.8137 6520104.022
63058;09:31:26;844687.1192 6520293.816;844371.0892 6519372.934
63059;09:31:26;843458.6418 6520486.044;846104.1426 6521390.711
63062;09:31:26;845942.7064 6520431.549;843645.3054 6519908.107
63064;09:31:27;847628.554 6520122.259;845187.6371 6519790.974
63065;09:31:27;845977.7983 6519584.028;845282.7142 6520979.936
63067;09:31:27;844630.2998 6519301.035;846311.4018 6523021.639
63069;09:31:27;845975.0974 6522568.399;845302.9094 6521636.909
63070;09:31:28;844189.3613 6520435.39;846015.0154 6520357.489
63075;09:31:28;843571.5575 6519761.08;848118.0358 6520129.082
63077;09:31:28;845113.8596 6522925.425;845032.7063 6521641.786
63083;09:31:30;845746.0519 6519734.588;843099.9891 6520212.161
63088;09:31:30;848098.9081 6518667.949;844522.3483 6522840.924
63089;09:31:30;844178.2851 6519616.46;843761.1144 6520837.61
63090;09:31:31;843448.97 6520149.218;845626.252 6519966.386
63091;09:31:31;845215.456 6523009.475;845681.1935 6521897.872
63093;09:31:31;845170.4558 6519876.458;844533.9888 6521382.139
63095;09:31:31;846120.9922 6520314.469;845534.1361 6519556.27
63100;09:31:32;847013.4036 6519571.539;844763.4366 6520161.541
63102;09:31:32;843827.2819 6520239.976;845032.7063 6521641.786
63106;09:31:33;844788.4644 6519755.239;843390.527 6520386.434
63109;09:31:33;847554.2712 6519825.255;844669.4036 6520551.876
63116;09:31:34;843585.5205 6522068.65;846017.8679 6519518.886
63117;09:31:34;845525.0205 6519495.758;844074.5323 6520674.131
63120;09:31:35;843062.7584 6520747.435;844519.8322 6519503.379
63126;09:31:36;847160.3224 6519378.444;845228.5827 6520599.023
63128;09:31:36;845138.5433 6521262.148;844431.0064 6519558.083
63132;09:31:37;843391.8371 6519900.107;843972.512 6520400.306
63139;09:31:38;846667.4114 6519807.98;844172.5103 6522410.586
63144;09:31:39;846220.415 6521753.131;844744.3821 6520338.489
63147;09:31:39;848105.6696 6519675.103;847698.1926 6520775.461
63149;09:31:39;845737.5753 6521339.523;844649.7872 6519206.557
63159;09:31:40;847581.0888 6519515.271;845149.0715 6519760.047
63161;09:31:41;843311.6972 6520896.252;843571.5575 6519761.08
63162;09:31:41;843955.3738 6520478.769;843997.4622 6519204.545
63164;09:31:41;844741.4003 6522638.919;846297.0852 6522469.157
63165;09:31:41;843998.9139 6522706.025;845620.839 6519507.831
63170;09:31:42;848205.8342 6518650.462;844514.4871 6519396.599
63171;09:31:42;846242.9123 6520091.876;844706.0859 6519981.378
63172;09:31:42;845113.8596 6522925.425;844670.1626 6519417.108
63181;09:31:43;846114.6138 6520446.592;843173.65 6520020.598
63186;09:31:43;844917.2401 6520327.018;847045.4806 6519126.536
63188;09:31:44;845645.0623 6519627.934;846832.0699 6519156.191
63196;09:31:45;848483.8031 6519460.884;846053.5406 6519620.82
63197;09:31:45;844833.6594 6520041.85;844697.3757 6519207.735
63198;09:31:45;847959.5623 6518776.144;847137.2455 6521928.978
63201;09:31:45;847396.9736 6519828.804;844835.3984 6520699.342
63209;09:31:46;846926.9028 6520261.512;843066.933 6519629.325
63210;09:31:46;844835.0235 6521104.928;845547.3748 6521597.788
63211;09:31:46;845109.7048 6520745.245;844719.5706 6520006.101
63213;09:31:46;843691.2222 6519910.63;845336.4144 6519708.133
63217;09:31:48;845187.6371 6519790.974;844730.8909 6520609.122
63225;09:31:49;846185.1403 6522587.131;846658.4052 6519427.523
63226;09:31:49;843550.001 6519906.08;846399.8464 6523097.687
63229;09:31:49;844254.2322 6520189.204;843650.5539 6520737.111
63233;09:31:50;846523.5201 6519395.701;847882.8542 6520532.194
63253;09:31:51;848167.7777 6518777.289;846017.7294 6519426.685
63257;09:31:52;846898.0123 6522228.074;844011.5685 6519233.772
63261;09:31:53;845657.5928 6520873.301;843571.5575 6519761.08
63263;09:31:53;848330.0101 6519161.477;848390.4089 6519796.859
63267;09:31:53;846510.9696 6520971.828;844239.3707 6522405.016
63268;09:31:54;846111.7681 6520620.349;843781.645 6519915.6
63271;09:31:54;847640.3128 6520136.957;847322.4723 6519323.694
63272;09:31:54;848350.6056 6519297.6;846221.8977 6522440.766
63273;09:31:54;844003.9676 6520484.355;844456.052 6519310.853
63277;09:31:55;844264.9117 6520683.518;845919.3324 6519575.416
63278;09:31:55;843236.8646 6521984.4;844151.6415 6519228.159
63281;09:31:55;847216.8875 6522226.364;847574.111 6519254.706
63283;09:31:56;847396.9736 6519828.804;844431.0064 6519558.083
63288;09:31:56;846457.2584 6519339.542;844545.7779 6522395.603
63298;09:31:58;845774.1035 6521787.715;844686.7376 6520332.873
63303;09:31:58;847167.3482 6520122.867;849255.4823 6519706.919
63306;09:31:59;843295.9945 6520442.763;843066.933 6519629.325
63309;09:31:59;844716.9035 6520667.338;846629.4182 6522623.784
63314;09:32:00;845818.937 6520397.259;846153.2389 6519928.42
63316;09:32:00;844176.6574 6520512.849;844686.4697 6520489.637
63317;09:32:01;846751.487 6520017.166;846910.6242 6519106.695
63321;09:32:02;846941.2726 6519538.161;844721.0665 6521674.965
63324;09:32:02;844856.2305 6520766.766;843680.4149 6520159.077
63334;09:32:03;846841.3555 6519093.096;846689.213 6522022.182
63337;09:32:04;847405.1424 6522371.882;844816.2886 6520232.308
63352;09:32:06;845399.4658 6520612.8;846756.7368 6520745.091
63359;09:32:07;843086.1076 6520340.691;846377.5588 6521558.877
63362;09:32:07;848024.762 6519496.988;844470.5837 6520278.716
63366;09:32:07;845107.9188 6520712.535;846167.9194 6519372.497
63372;09:32:08;845106.2473 6520914.665;845837.5391 6520792.042
63374;09:32:08;843736.3892 6520832.613;847332.4858 6521598.677
63384;09:32:09;845927.2995 6519600.043;846341.9163 6522654.685
63391;09:32:10;845275.7479 6519796.749;845905.8821 6519879.461
63397;09:32:11;843211.6657 6519818.562;846121.0443 6520313.558
63409;09:32:12;845869.3559 6520658.559;844772.8111 6520791.292
63413;09:32:13;844816.0408 6521447.457;843278.2115 6520037.479
63414;09:32:13;845784.4381 6520589.564;846261.8379 6519852.39
63418;09:32:13;846136.8137 6520104.022;845919.3324 6519575.416
63427;09:32:14;845026.9649 6519861.956;845644.2553 6519863.248
63436;09:32:16;844445.0502 6520451.859;844446.468 6519283.778
63446;09:32:18;845171.33 6520365.239;843697.5569 6520437.47
63449;09:32:18;845282.7142 6520979.936;845379.8067 6521970.452
63450;09:32:19;846001.9532 6520514.36;844763.0782 6520167.53
63452;09:32:19;844151.636 6520684.437;845288.6838 6522303.063
63454;09:32:19;847318.6298 6520168.709;845397.9963 6519821.861
63456;09:32:19;845648.8001 6519770.047;847274.6899 6519570.029
63460;09:32:20;844099.1475 6520500.892;844716.9035 6520667.338
63464;09:32:20;846646.6257 6520093.817;847405.1424 6522371.882
63466;09:32:20;845605.5719 6520630.789;847786.0982 6520049.617
63471;09:32:21;846908.8203 6519165.804;844341.3332 6519394.797
63477;09:32:21;844724.8909 6520609.156;846348.3935 6522741.484
63480;09:32:22;844612.8562 6521004.099;843628.4439 6520021.23
63491;09:32:23;843193.7506 6519891.115;844530.5247 6522261.259
63495;09:32:23;845508.6287 6519943.341;846551.4304 6519381.266
63502;09:32:24;845363.0697 6519962.426;844349.8173 6519926.909
63508;09:32:25;845926.7407 6519460.066;847059.5402 6522204.423
63509;09:32:25;845526.9248 6521367.847;848189.5666 6518647.848
63513;09:32:25;847303.4569 6519893.97;843509.9923 6520132.872
63514;09:32:25;843833.1053 6520377.423;844420.8601 6520635.64
63517;09:32:26;845172.8088 6520593.999;845648.8001 6519770.047
63519;09:32:26;844564.7326 6522616.979;844929.5092 6521589.394
63520;09:32:26;848187.3801 6520395.685;847466.258 6520140.041
63527;09:32:27;843341.9059 6520163.837;845295.6635 6521122.428
63531;09:32:28;843112.4306 6519885.416;843954.8539 6519606.496
63533;09:32:28;848030.2794 6519499.345;845988.2823 6520239.437
63534;09:32:28;846628.0386 6519624.524;848385.7318 6519540.144
63538;09:32:29;845398.1165 6523282.866;844719.429 6520012.099
63539;09:32:29;844713.5928 6519686.237;843932.383 6520648.353
63546;09:32:30;847531.8584 6519719.85;844068.2774 6519433.924
63548;09:32:31;846756.5576 6521694.843;846507.2666 6519505.003
63554;09:32:32;843841.7702 6520977.948;844300.6429 6522407.694
63557;09:32:32;844911.4666 6521573.877;848257.3613 6518622.523
63559;09:32:33;846963.5418 6519536.506;846261.8379 6519852.39
63562;09:32:33;845990.2974 6519615.441;846128.2983 6520203.56
63564;09:32:33;846128.2983 6520203.56;846312.9487 6520838.909
63571;09:32:35;843779.9316 6522246.464;845947.4442 6520354.771
63575;09:32:35;844914.3555 6520449.14;845679.3958 6521292.671
63582;09:32:36;845278.0444 6519896.777;844430.3192 6519510.19
63587;09:32:37;843278.2115 6520037.479;845392.8365 6521646.815
63590;09:32:37;844816.0408 6521447.457;845308.9271 6520857.812
63598;09:32:38;844212.3024 6520912.543;844900.8919 6522269.451
63599;09:32:38;843317.6397 6519780.692;845041.3555 6522289.655
63613;09:32:39;845182.7467 6519521.286;847137.2455 6521928.978
63624;09:32:41;846426.6191 6521543.765;848523.9288 6519849.553
63632;09:32:42;844756.7769 6522691.16;845131.4419 6522083.842
63634;09:32:42;845336.4144 6519708.133;844635.4521 6521213.168
63636;09:32:42;845977.7983 6519584.028;844420.8601 6520635.64
63638;09:32:43;846523.5201 6519395.701;848212.2093 6518933.879
63642;09:32:43;845644.2553 6519863.248;846964.7699 6519825.525
63643;09:32:43;846015.0154 6520357.489;844714.8765 6519423.566
63645;09:32:44;846121.0443 6520313.558;848159.0963 6519872.766
63647;09:32:44;845938.8614 6519636.975;848148.5001 6519686.739
63651;09:32:44;847062.7262 6522192.95;846173.597 6519574.803
63653;09:32:45;844785.6483 6520500.531;845226.0706 6521074.126
63659;09:32:45;845755.1497 6520104.376;844816.2886 6520232.308
63664;09:32:46;843831.9215 6522280.665;845508.6287 6519943.341
